primaryTitle,startYear,genre1,genre2,genre3,averageRating,numVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
Midnight Run,1988,Action,Comedy,Crime,7.5,82725.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midnight Special,2016,Drama,Mystery,Sci-Fi,6.6,79159.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Midnight Sun,2018,Drama,Romance,,6.6,28100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Midnight in Paris,2011,Comedy,Fantasy,Romance,7.7,405473.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Midnight in the Garden of Good and Evil,1997,Crime,Drama,Mystery,6.6,38451.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Midsommar,2019,Drama,Horror,Mystery,7.1,263252.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Midway,2019,Action,Drama,History,6.7,76888.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mientras duermes,2011,Crime,Drama,Thriller,7.2,41323.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mighty Aphrodite,1995,Comedy,Fantasy,Romance,7.0,39492.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Mighty Joe Young,1998,Action,Adventure,Family,5.7,28637.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mighty Morphin Power Rangers: The Movie,1995,Action,Adventure,Family,5.2,26593.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike and Dave Need Wedding Dates,2016,Comedy,Romance,,6.0,86501.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mile 22,2018,Action,Thriller,,6.2,74727.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Milk,2008,Biography,Drama,,7.5,169595.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millennium Actress,2001,Animation,Drama,Fantasy,7.9,25948.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Million Dollar Arm,2014,Biography,Drama,Sport,7.0,45061.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Million Dollar Baby,2004,Drama,Sport,,8.1,661390.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Millions,2004,Comedy,Crime,Drama,6.9,25233.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mimic,1997,Horror,Sci-Fi,,6.0,48655.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Minari,2020,Drama,,,7.5,64317.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mindhunters,2004,Crime,Horror,Thriller,6.4,59679.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Minions,2015,Adventure,Animation,Comedy,6.4,223087.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minority Report,2002,Action,Crime,Mystery,7.6,529501.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Miracle,2004,Biography,Drama,History,7.5,52042.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Miracle on 34th Street,1994,Family,Fantasy,,6.6,33985.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Mirage,2018,Drama,Fantasy,Mystery,7.4,50127.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Mirror,1975,Biography,Drama,,8.1,43882.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirror Mirror,2012,Adventure,Comedy,Drama,5.6,86363.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirrors,2008,Horror,Mystery,,6.1,105211.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Misery,1990,Drama,Thriller,,7.8,197223.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Miss Congeniality,2000,Action,Comedy,Crime,6.3,198409.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miss Congeniality 2: Armed & Fabulous,2005,Action,Comedy,Crime,5.2,72442.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miss Peregrine's Home for Peculiar Children,2016,Adventure,Drama,Family,6.7,164400.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Miss Pettigrew Lives for a Day,2008,Comedy,Romance,,7.1,27743.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Miss Potter,2006,Biography,Drama,Romance,7.0,29036.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Miss Sloane,2016,Drama,,,7.5,70371.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission to Mars,2000,Adventure,Sci-Fi,Thriller,5.7,72245.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Mission: Impossible,1996,Action,Adventure,Thriller,7.1,405007.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mission: Impossible - Ghost Protocol,2011,Action,Adventure,Thriller,7.4,472098.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mission: Impossible - Rogue Nation,2015,Action,Adventure,Thriller,7.4,356564.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mississippi Burning,1988,Crime,Drama,History,7.8,95487.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mistress America,2015,Comedy,Drama,,6.7,26545.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moana,2016,Adventure,Animation,Comedy,7.6,300851.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohabbatein,2000,Drama,Musical,Romance,7.1,28801.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Molly's Game,2017,Biography,Crime,Drama,7.4,157835.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mommy,2014,Drama,,,8.1,54339.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mona Lisa Smile,2003,Drama,,,6.5,80064.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Money Monster,2016,Crime,Drama,Mystery,6.5,97910.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Money Talks,1997,Action,Comedy,Crime,6.2,28962.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Money Train,1995,Action,Comedy,Crime,5.7,40270.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moneyball,2011,Biography,Drama,Sport,7.6,395479.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mongol: The Rise of Genghis Khan,2007,Action,Biography,Drama,7.2,45887.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monsoon Wedding,2001,Comedy,Drama,Romance,7.4,25398.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Monster,2003,Biography,Crime,Drama,7.3,144651.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monster House,2006,Animation,Comedy,Family,6.6,110748.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Monster Hunter,2020,Action,Adventure,Fantasy,5.3,49187.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monster's Ball,2001,Drama,Romance,,7.0,86910.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Monster-in-Law,2005,Comedy,Romance,,5.6,59116.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Monsters,2010,Adventure,Drama,Romance,6.4,90687.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Monsters University,2013,Adventure,Animation,Comedy,7.2,339978.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monsters vs. Aliens,2009,Action,Adventure,Animation,6.4,154708.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monsters, Inc.",2001,Adventure,Animation,Comedy,8.1,856939.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monty Python's Life of Brian,1979,Comedy,,,8.1,383836.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moon,2009,Drama,Mystery,Sci-Fi,7.8,347266.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Moonlight,2016,Drama,,,7.4,290922.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moonraker,1979,Action,Adventure,Sci-Fi,6.3,96770.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Moonrise Kingdom,2012,Comedy,Drama,Romance,7.8,334143.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Moonstruck,1987,Comedy,Drama,Romance,7.1,55971.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Morgan,2016,Action,Horror,Sci-Fi,5.8,41613.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Morning Glory,2010,Comedy,Drama,Romance,6.5,77182.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mortal Engines,2018,Action,Adventure,Fantasy,6.1,118995.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mortal Kombat,1995,Action,Adventure,Fantasy,5.8,114981.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mortal Kombat: Annihilation,1997,Action,Adventure,Fantasy,3.7,53214.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mortdecai,2015,Action,Adventure,Comedy,5.5,70536.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mother,2009,Crime,Drama,Mystery,7.8,59352.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mother!,2017,Drama,Horror,Mystery,6.6,208004.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Mother's Day,2016,Comedy,Drama,Romance,5.7,35959.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Motherless Brooklyn,2019,Crime,Drama,Mystery,6.8,51767.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Moulin Rouge!,2001,Drama,Musical,Romance,7.6,275074.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Mousehunt,1997,Comedy,,,6.5,55099.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 43,2013,Comedy,,,4.3,102898.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mowgli: Legend of the Jungle,2018,Adventure,Drama,Fantasy,6.5,59579.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Bean's Holiday,2007,Comedy,Family,,6.4,121085.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Brooks,2007,Crime,Drama,Thriller,7.3,147207.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mr. Church,2016,Comedy,Drama,,7.7,27276.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Deeds,2002,Comedy,Romance,,5.8,140608.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mr. Holland's Opus,1995,Drama,Music,,7.3,37493.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mr. Holmes,2015,Drama,Mystery,,6.9,63313.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mr. Magorium's Wonder Emporium,2007,Comedy,Family,Fantasy,6.2,44442.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Nice Guy,1997,Action,Adventure,Comedy,6.2,26508.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Nobody,2009,Drama,Fantasy,Romance,7.8,225507.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Mr. Peabody & Sherman,2014,Adventure,Animation,Comedy,6.8,66548.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Popper's Penguins,2011,Comedy,Family,Fantasy,6.0,92671.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Right,2015,Action,Comedy,Romance,6.4,53796.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mr. Turner,2014,Biography,Drama,History,6.8,25191.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mr. Woodcock,2007,Comedy,Romance,Sport,5.1,35731.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Mrs. Doubtfire,1993,Comedy,Drama,Family,7.0,257912.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Much Ado About Nothing,1993,Comedy,Drama,Romance,7.3,46884.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mud,2012,Drama,,,7.4,174893.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mudbound,2017,Drama,War,,7.4,46513.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mulan,2020,Action,Adventure,Drama,5.7,137817.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulan,1998,Adventure,Animation,Comedy,7.6,270807.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulholland Drive,2001,Drama,Mystery,Thriller,7.9,339853.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Multiplicity,1996,Comedy,Romance,Sci-Fi,6.1,31641.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Munich,2005,Action,Drama,History,7.5,220442.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Muppets Most Wanted,2014,Adventure,Comedy,Crime,6.4,33424.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murder Mystery,2019,Action,Comedy,Crime,6.0,114767.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murder at 1600,1997,Action,Crime,Drama,6.1,30100.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murder by Death,1976,Comedy,Crime,Mystery,7.4,36292.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Murder by Numbers,2002,Crime,Mystery,Thriller,6.2,55578.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Murder in the First,1995,Drama,Thriller,,7.3,27800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Murder on the Orient Express,2017,Crime,Drama,Mystery,6.5,226109.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Murder on the Orient Express,1974,Crime,Drama,Mystery,7.3,59147.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Muriel's Wedding,1994,Comedy,Drama,,7.2,37438.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Music and Lyrics,2007,Comedy,Music,Romance,6.5,100885.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Must Love Dogs,2005,Comedy,Romance,,5.9,31497.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mustang,2015,Drama,,,7.6,37502.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mute,2018,Mystery,Sci-Fi,Thriller,5.5,33320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
My Best Friend's Girl,2008,Comedy,Romance,,5.9,43661.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Best Friend's Wedding,1997,Comedy,Drama,Romance,6.3,136668.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Big Fat Greek Wedding,2002,Comedy,Drama,Romance,6.6,125812.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Big Fat Greek Wedding 2,2016,Comedy,Romance,,6.0,29737.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Blueberry Nights,2007,Drama,Romance,,6.6,53424.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Boss's Daughter,2003,Comedy,Romance,,4.7,29047.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Cousin Vinny,1992,Comedy,Crime,,7.6,115794.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Fair Lady,1964,Drama,Family,Musical,7.8,91352.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
My Father and My Son,2005,Drama,Family,,8.2,83636.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
My Girl,1991,Comedy,Drama,Family,6.9,77033.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
My Left Foot,1989,Biography,Drama,,7.9,71707.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Name Is Khan,2010,Drama,,,8.0,103179.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Name Is Nobody,1973,Comedy,Western,,7.4,26045.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
My Neighbor Totoro,1988,Animation,Family,Fantasy,8.2,314182.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
My Octopus Teacher,2020,Documentary,,,8.1,46049.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Own Private Idaho,1991,Drama,,,7.0,54079.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Sassy Girl,2001,Comedy,Drama,Romance,8.0,47025.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Sister's Keeper,2009,Drama,Family,,7.3,91801.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
My Spy,2020,Action,Comedy,,6.4,27924.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Stepmother Is an Alien,1988,Comedy,Sci-Fi,,5.4,25837.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
My Super Ex-Girlfriend,2006,Comedy,Romance,Sci-Fi,5.1,63322.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
My Week with Marilyn,2011,Biography,Drama,,6.9,85480.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mysterious Skin,2004,Drama,,,7.6,67761.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mystery Men,1999,Action,Comedy,Fantasy,6.1,65557.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mystery Train,1989,Comedy,Crime,Drama,7.6,27235.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mystic Pizza,1988,Comedy,Drama,Romance,6.3,28070.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mystic River,2003,Crime,Drama,Mystery,7.9,439648.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nacho Libre,2006,Comedy,Family,Sport,5.8,85080.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Naked,1993,Comedy,Drama,,7.8,37414.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naked Gun 33 1/3: The Final Insult,1994,Comedy,Crime,,6.5,101325.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naked Lunch,1991,Drama,,,7.0,49779.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nanny McPhee,2005,Comedy,Family,Fantasy,6.6,72655.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Nanny McPhee Returns,2010,Comedy,Family,Fantasy,6.1,30959.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Napoleon Dynamite,2004,Comedy,,,6.9,208056.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narc,2002,Crime,Drama,Mystery,7.1,39826.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nashville,1975,Comedy,Drama,Music,7.7,25383.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
National Lampoon's Animal House,1978,Comedy,,,7.5,117052.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Lampoon's Christmas Vacation,1989,Comedy,,,7.6,166924.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Lampoon's European Vacation,1985,Adventure,Comedy,,6.2,62909.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Lampoon's Vacation,1983,Adventure,Comedy,,7.4,102818.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Security,2003,Action,Comedy,Crime,5.6,49705.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Treasure,2004,Action,Adventure,Mystery,6.9,317397.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Natural Born Killers,1994,Action,Crime,Drama,7.3,226028.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nausicaä of the Valley of the Wind,1984,Adventure,Animation,Fantasy,8.1,161338.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Near Dark,1987,Action,Crime,Drama,7.0,36832.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,2013,Adventure,Comedy,Drama,7.7,115688.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ned Kelly,2003,Action,Adventure,Biography,6.5,26652.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Need for Speed,2014,Action,Crime,Thriller,6.4,167209.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Neighbors,2014,Comedy,,,6.3,299231.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbors 2: Sorority Rising,2016,Comedy,,,5.7,118377.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nell,1994,Drama,,,6.5,28622.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neon Genesis Evangelion: The End of Evangelion,1997,Action,Animation,Drama,8.1,47771.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nerve,2016,Action,Adventure,Crime,6.5,123331.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Network,1976,Drama,,,8.1,153249.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Never Been Kissed,1999,Comedy,Drama,Romance,6.1,87429.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Never Say Never Again,1983,Action,Adventure,Thriller,6.2,65481.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
New Jack City,1991,Action,Crime,Drama,6.7,33930.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Nightmare,1994,Fantasy,Horror,Mystery,6.5,55641.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
New Police Story,2004,Action,Crime,Drama,7.0,26212.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Year's Eve,2011,Comedy,Romance,,5.7,83818.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"New York, I Love You",2008,Comedy,Drama,Romance,6.2,45890.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
News of the World,2020,Action,Adventure,Drama,6.8,77947.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Next,2007,Action,Sci-Fi,Thriller,6.2,154470.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
